No,DateTime,Device Name,Location,Energy Consumption (kWh)
23751,"18, 30/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40444.77
23761,"18, 30/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77324.87
23720,"18, 30/10/25",GG_L3_WB_AHU,WB-AHU,20067.12
23719,"18, 30/10/25",GG_L3_WT_AHU,WT-AHU,20605.94
23721,"18, 30/10/25",GG_L4_WB_AHU,WB-AHU,29108.4
23718,"18, 30/10/25",GG_L4_WT_AHU,WT-AHU,22605.68
23717,"18, 30/10/25",GG_L5_WB_AHU,WB-AHU,18440.36
23728,"18, 30/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56220.31
23734,"18, 30/10/25",GG_L6_WB_AHU,WB-AHU,19651.96
25148,"18, 31/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,18110.43
25143,"18, 31/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,26154.21
25159,"18, 31/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56586.1
25153,"18, 31/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35523.96
25116,"18, 31/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34694.82
25115,"18, 31/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17555.72
25145,"18, 31/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322718.11
25158,"18, 31/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124645.88
25157,"18, 31/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276831.14
25155,"18, 31/10/25",GG_L2_R Panel-SDP PP,R Panel,118658.73
25152,"18, 31/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40531.19
25162,"18, 31/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77587.38
25121,"18, 31/10/25",GG_L3_WB_AHU,WB-AHU,20141.46
25120,"18, 31/10/25",GG_L3_WT_AHU,WT-AHU,20676.44
25122,"18, 31/10/25",GG_L4_WB_AHU,WB-AHU,29198.16
25119,"18, 31/10/25",GG_L4_WT_AHU,WT-AHU,22679.92
25118,"18, 31/10/25",GG_L5_WB_AHU,WB-AHU,18505.68
25129,"18, 31/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56381.6
25135,"18, 31/10/25",GG_L6_WB_AHU,WB-AHU,19721.64
376,"19, 02/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32367.68
375,"19, 02/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16397.62
391,"19, 02/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,136865.06
387,"19, 02/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,185942.92
399,"19, 02/10/25",GG_L2_R Panel-SDP PP,R Panel,108944.23
381,"19, 02/10/25",GG_L3_WB_AHU,WB-AHU,18501.01
380,"19, 02/10/25",GG_L3_WT_AHU,WT-AHU,19208.22
382,"19, 02/10/25",GG_L4_WB_AHU,WB-AHU,27406.9
379,"19, 02/10/25",GG_L4_WT_AHU,WT-AHU,20976.66
378,"19, 02/10/25",GG_L5_WB_AHU,WB-AHU,17185.82
389,"19, 02/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52264.21
395,"19, 02/10/25",GG_L6_WB_AHU,WB-AHU,18250.98
1074,"19, 03/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
1073,"19, 03/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
1089,"19, 03/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,137219.94
1096,"19, 03/10/25",GG_L2_R Panel-SDP PP,R Panel,109272.93
1079,"19, 03/10/25",GG_L3_WB_AHU,WB-AHU,18577.62
1078,"19, 03/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
1080,"19, 03/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
1077,"19, 03/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
1076,"19, 03/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
1087,"19, 03/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52422.48
1092,"19, 03/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
1756,"19, 04/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
1755,"19, 04/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
1770,"19, 04/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,137480.42
1766,"19, 04/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,186872.52
1777,"19, 04/10/25",GG_L2_R Panel-SDP PP,R Panel,109609.71
1761,"19, 04/10/25",GG_L3_WB_AHU,WB-AHU,18578.8
1760,"19, 04/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
1762,"19, 04/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
1759,"19, 04/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
1758,"19, 04/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
1768,"19, 04/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52531.66
1773,"19, 04/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
2442,"19, 05/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
2441,"19, 05/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
2453,"19, 05/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187667.23
2464,"19, 05/10/25",GG_L2_R Panel-SDP PP,R Panel,109945.22
2447,"19, 05/10/25",GG_L3_WB_AHU,WB-AHU,18580
2446,"19, 05/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
2448,"19, 05/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
2445,"19, 05/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
2444,"19, 05/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
2455,"19, 05/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52613.89
2460,"19, 05/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
3142,"19, 06/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32601.44
3141,"19, 06/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16516.14
3153,"19, 06/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187994.2
3165,"19, 06/10/25",GG_L2_R Panel-SDP PP,R Panel,110274.41
3147,"19, 06/10/25",GG_L3_WB_AHU,WB-AHU,18664.25
3146,"19, 06/10/25",GG_L3_WT_AHU,WT-AHU,19356.76
3148,"19, 06/10/25",GG_L4_WB_AHU,WB-AHU,27584.68
3145,"19, 06/10/25",GG_L4_WT_AHU,WT-AHU,21133.06
3144,"19, 06/10/25",GG_L5_WB_AHU,WB-AHU,17317.08
3155,"19, 06/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52761.93
3161,"19, 06/10/25",GG_L6_WB_AHU,WB-AHU,18380.7
3843,"19, 07/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32713.1
3842,"19, 07/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16572.4
3858,"19, 07/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,138668.31
3854,"19, 07/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,188316.77
3866,"19, 07/10/25",GG_L2_R Panel-SDP PP,R Panel,110605.35
3848,"19, 07/10/25",GG_L3_WB_AHU,WB-AHU,18746.62
3847,"19, 07/10/25",GG_L3_WT_AHU,WT-AHU,19427.68
3849,"19, 07/10/25",GG_L4_WB_AHU,WB-AHU,27659.82
3846,"19, 07/10/25",GG_L4_WT_AHU,WT-AHU,21218.9
3845,"19, 07/10/25",GG_L5_WB_AHU,WB-AHU,17380.22
3856,"19, 07/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52921.76
3862,"19, 07/10/25",GG_L6_WB_AHU,WB-AHU,18465.19
4546,"19, 08/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32822.36
4563,"19, 08/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16769
4545,"19, 08/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16627.32
4561,"19, 08/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,139137.22
4557,"19, 08/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,188773.09
4569,"19, 08/10/25",GG_L2_R Panel-SDP PP,R Panel,110944.74
4551,"19, 08/10/25",GG_L3_WB_AHU,WB-AHU,18822.83
4550,"19, 08/10/25",GG_L3_WT_AHU,WT-AHU,19498.78
4552,"19, 08/10/25",GG_L4_WB_AHU,WB-AHU,27743.68
4549,"19, 08/10/25",GG_L4_WT_AHU,WT-AHU,21383.28
4548,"19, 08/10/25",GG_L5_WB_AHU,WB-AHU,17440.68
4559,"19, 08/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53090.88
4565,"19, 08/10/25",GG_L6_WB_AHU,WB-AHU,18593.28
5248,"19, 09/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32927
5247,"19, 09/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16680.34
5263,"19, 09/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,139658.55
5259,"19, 09/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,189187.7
5271,"19, 09/10/25",GG_L2_R Panel-SDP PP,R Panel,111274.12
5253,"19, 09/10/25",GG_L3_WB_AHU,WB-AHU,18897.57
5252,"19, 09/10/25",GG_L3_WT_AHU,WT-AHU,19567.1
5254,"19, 09/10/25",GG_L4_WB_AHU,WB-AHU,27828.86
5251,"19, 09/10/25",GG_L4_WT_AHU,WT-AHU,21460.54
5250,"19, 09/10/25",GG_L5_WB_AHU,WB-AHU,17499.04
5261,"19, 09/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53256.27
5267,"19, 09/10/25",GG_L6_WB_AHU,WB-AHU,18660.58
5949,"19, 10/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
5966,"19, 10/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16877.08
5948,"19, 10/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
5964,"19, 10/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,140099.31
5960,"19, 10/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,189585.48
5972,"19, 10/10/25",GG_L2_R Panel-SDP PP,R Panel,111611.32
5954,"19, 10/10/25",GG_L3_WB_AHU,WB-AHU,18975.68
5953,"19, 10/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
5955,"19, 10/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
5952,"19, 10/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
5951,"19, 10/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
5962,"19, 10/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53416.05
5968,"19, 10/10/25",GG_L6_WB_AHU,WB-AHU,18728.74
6632,"19, 11/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
6631,"19, 11/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
6647,"19, 11/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,140466.02
6643,"19, 11/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,190734.02
6655,"19, 11/10/25",GG_L2_R Panel-SDP PP,R Panel,111947.26
6637,"19, 11/10/25",GG_L3_WB_AHU,WB-AHU,18976.86
6636,"19, 11/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
6638,"19, 11/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
6635,"19, 11/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
6634,"19, 11/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
6645,"19, 11/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53510.16
6651,"19, 11/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
7309,"19, 12/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
7308,"19, 12/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
7324,"19, 12/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,140819.23
7320,"19, 12/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,191734.77
7332,"19, 12/10/25",GG_L2_R Panel-SDP PP,R Panel,112276.07
7314,"19, 12/10/25",GG_L3_WB_AHU,WB-AHU,18978.05
7313,"19, 12/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
7315,"19, 12/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
7312,"19, 12/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
7311,"19, 12/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
7322,"19, 12/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53616.94
7328,"19, 12/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
8005,"19, 13/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33151.34
8004,"19, 13/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16794
8028,"19, 13/10/25",GG_L2_R Panel-SDP PP,R Panel,112610.33
8010,"19, 13/10/25",GG_L3_WB_AHU,WB-AHU,19068.62
8009,"19, 13/10/25",GG_L3_WT_AHU,WT-AHU,19713.14
8011,"19, 13/10/25",GG_L4_WB_AHU,WB-AHU,28002.24
8008,"19, 13/10/25",GG_L4_WT_AHU,WT-AHU,21616.5
8007,"19, 13/10/25",GG_L5_WB_AHU,WB-AHU,17626.38
8018,"19, 13/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53757.92
8024,"19, 13/10/25",GG_L6_WB_AHU,WB-AHU,18799.24
8483,"19, 19/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33586.56
8482,"19, 19/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17011.02
8498,"19, 19/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,144361.78
8494,"19, 19/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,196323.92
8506,"19, 19/10/25",GG_L2_R Panel-SDP PP,R Panel,114617.06
8488,"19, 19/10/25",GG_L3_WB_AHU,WB-AHU,19380.68
8487,"19, 19/10/25",GG_L3_WT_AHU,WT-AHU,19994.08
8489,"19, 19/10/25",GG_L4_WB_AHU,WB-AHU,28345.42
8486,"19, 19/10/25",GG_L4_WT_AHU,WT-AHU,21921.62
8485,"19, 19/10/25",GG_L5_WB_AHU,WB-AHU,17875.16
8496,"19, 19/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54622.2
8502,"19, 19/10/25",GG_L6_WB_AHU,WB-AHU,19059.74
9799,"19, 20/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17522.67
9794,"19, 20/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25282.83
9810,"19, 20/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54765.38
9804,"19, 20/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34400.72
9767,"19, 20/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33698.32
9784,"19, 20/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17206.8
9766,"19, 20/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17067.06
9796,"19, 20/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,315491.78
9782,"19, 20/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,144918.3
9778,"19, 20/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,196650.91
9809,"19, 20/10/25",GG_L2_R Panel-SDP DB LED,R Panel,120918.16
9808,"19, 20/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,269525.89
9806,"19, 20/10/25",GG_L2_R Panel-SDP PP,R Panel,114961.45
9803,"19, 20/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39602.6
9813,"19, 20/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,74818.42
9772,"19, 20/10/25",GG_L3_WB_AHU,WB-AHU,19460.84
9771,"19, 20/10/25",GG_L3_WT_AHU,WT-AHU,20067.06
9773,"19, 20/10/25",GG_L4_WB_AHU,WB-AHU,28431.74
9770,"19, 20/10/25",GG_L4_WT_AHU,WT-AHU,21998.82
9769,"19, 20/10/25",GG_L5_WB_AHU,WB-AHU,17936.46
9780,"19, 20/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54762.47
9786,"19, 20/10/25",GG_L6_WB_AHU,WB-AHU,19128.26
11215,"19, 21/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17577.77
11210,"19, 21/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25383.69
11226,"19, 21/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54943.82
11220,"19, 21/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34517.93
11183,"19, 21/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33804.4
11200,"19, 21/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17261.08
11182,"19, 21/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17119.38
11212,"19, 21/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,316553.2
11198,"19, 21/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,145494.22
11225,"19, 21/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121260.04
11224,"19, 21/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,270318.83
11222,"19, 21/10/25",GG_L2_R Panel-SDP PP,R Panel,115302.72
11219,"19, 21/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39686.88
11229,"19, 21/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75083.94
11188,"19, 21/10/25",GG_L3_WB_AHU,WB-AHU,19532.92
11187,"19, 21/10/25",GG_L3_WT_AHU,WT-AHU,20138.94
11189,"19, 21/10/25",GG_L4_WB_AHU,WB-AHU,28517.16
11186,"19, 21/10/25",GG_L4_WT_AHU,WT-AHU,22074.76
11185,"19, 21/10/25",GG_L5_WB_AHU,WB-AHU,17995.18
11196,"19, 21/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54935
11202,"19, 21/10/25",GG_L6_WB_AHU,WB-AHU,19199.28
12625,"19, 22/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17640.88
12620,"19, 22/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25465.93
12636,"19, 22/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55178.13
12630,"19, 22/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34634.02
12593,"19, 22/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33916.32
12610,"19, 22/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17317.82
12592,"19, 22/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17174.36
12622,"19, 22/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,317261.45
12608,"19, 22/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,146071.44
12635,"19, 22/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121595.27
12634,"19, 22/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,271109.12
12632,"19, 22/10/25",GG_L2_R Panel-SDP PP,R Panel,115646.1
12629,"19, 22/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39771.18
12639,"19, 22/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75358.88
12598,"19, 22/10/25",GG_L3_WB_AHU,WB-AHU,19606.72
12597,"19, 22/10/25",GG_L3_WT_AHU,WT-AHU,20211.6
12599,"19, 22/10/25",GG_L4_WB_AHU,WB-AHU,28603.84
12596,"19, 22/10/25",GG_L4_WT_AHU,WT-AHU,22151.54
12595,"19, 22/10/25",GG_L5_WB_AHU,WB-AHU,18057.48
12606,"19, 22/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55101.69
12612,"19, 22/10/25",GG_L6_WB_AHU,WB-AHU,19253.42
14054,"19, 23/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17706.33
14049,"19, 23/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25553.99
14065,"19, 23/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55395.48
14059,"19, 23/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34774.72
14022,"19, 23/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34026.26
14021,"19, 23/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17228.72
14051,"19, 23/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,318023.25
14033,"19, 23/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,197955.22
14064,"19, 23/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121943.89
14061,"19, 23/10/25",GG_L2_R Panel-SDP PP,R Panel,115985.81
14058,"19, 23/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39855.53
14068,"19, 23/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75629.7
14027,"19, 23/10/25",GG_L3_WB_AHU,WB-AHU,19682.2
14026,"19, 23/10/25",GG_L3_WT_AHU,WT-AHU,20270.58
14028,"19, 23/10/25",GG_L4_WB_AHU,WB-AHU,28683.98
14025,"19, 23/10/25",GG_L4_WT_AHU,WT-AHU,22227.36
14024,"19, 23/10/25",GG_L5_WB_AHU,WB-AHU,18121.04
14035,"19, 23/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55262.24
14041,"19, 23/10/25",GG_L6_WB_AHU,WB-AHU,19320.54
15383,"19, 24/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17770.3
15378,"19, 24/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25641.92
15394,"19, 24/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55544.28
15388,"19, 24/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34874.89
15352,"19, 24/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
15351,"19, 24/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
15380,"19, 24/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,318695.19
15366,"19, 24/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,146936.2
15393,"19, 24/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122297.21
15392,"19, 24/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,272619.33
15390,"19, 24/10/25",GG_L2_R Panel-SDP PP,R Panel,116316.58
15387,"19, 24/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39940.19
15397,"19, 24/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75889.06
15357,"19, 24/10/25",GG_L3_WB_AHU,WB-AHU,19758.86
15356,"19, 24/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
15358,"19, 24/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
15355,"19, 24/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
15354,"19, 24/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
15370,"19, 24/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
16793,"19, 25/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17802.04
16788,"19, 25/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25672.84
16804,"19, 25/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55575.69
16798,"19, 25/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34924.97
16762,"19, 25/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
16761,"19, 25/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
16790,"19, 25/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,319630.66
16776,"19, 25/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,147295.28
16772,"19, 25/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,198924.05
16803,"19, 25/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122609.51
16802,"19, 25/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,273408.05
16800,"19, 25/10/25",GG_L2_R Panel-SDP PP,R Panel,116658.45
16797,"19, 25/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40025.04
16807,"19, 25/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76096.59
16767,"19, 25/10/25",GG_L3_WB_AHU,WB-AHU,19760.05
16766,"19, 25/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
16768,"19, 25/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
16765,"19, 25/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
16764,"19, 25/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
16774,"19, 25/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55515.16
16780,"19, 25/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
18183,"19, 26/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17822.92
18178,"19, 26/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25697.67
18194,"19, 26/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55599.21
18188,"19, 26/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34973.55
18152,"19, 26/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
18151,"19, 26/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
18180,"19, 26/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,320537.28
18162,"19, 26/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,199946.86
18193,"19, 26/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122921.19
18192,"19, 26/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,274161.92
18190,"19, 26/10/25",GG_L2_R Panel-SDP PP,R Panel,116994.6
18187,"19, 26/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40108.41
18197,"19, 26/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76237.8
18157,"19, 26/10/25",GG_L3_WB_AHU,WB-AHU,19761.24
18156,"19, 26/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
18158,"19, 26/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
18155,"19, 26/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
18154,"19, 26/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
18164,"19, 26/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55599.84
18170,"19, 26/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
19588,"19, 27/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17868.27
19583,"19, 27/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25786.99
