No,DateTime,Device Name,Location,Energy Consumption (kWh)
15318,"23, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,172733.44
15320,"23, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15322,"23, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15329,"23, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36944.49
15330,"23, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29659.14
15332,"23, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372162.59
15335,"23, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20562.6
15339,"23, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45346.84
15340,"23, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40579.06
15342,"23, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,137138.98
15344,"23, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15345,"23, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141812.44
15346,"23, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63481.64
15349,"23, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90839.44
15362,"00, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15363,"00, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
15365,"00, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15366,"00, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15367,"00, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15368,"00, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.34
15369,"00, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15373,"00, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15375,"00, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63369.74
15378,"00, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15380,"00, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15387,"00, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36945.66
15388,"00, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29660.09
15390,"00, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372170.03
15393,"00, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20563.52
15398,"00, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45349.45
15399,"00, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
15401,"00, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,137149.56
15403,"00, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320749.31
15404,"00, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141819.76
15405,"00, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63482.24
15408,"00, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90847.94
15420,"01, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15421,"01, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15423,"01, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15424,"01, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15425,"01, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15426,"01, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.37
15427,"01, 26/12/25",GG_L4_WB_AHU,WB-AHU,
15431,"01, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,231045.3
15433,"01, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63372.1
15435,"01, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
15437,"01, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15439,"01, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15446,"01, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36946.72
15447,"01, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29661.13
15449,"01, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372186.98
15452,"01, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20564.42
15456,"01, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
15457,"01, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40583
15459,"01, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15460,"01, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15461,"01, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141830.2
15462,"01, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
15465,"01, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15477,"02, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15478,"02, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
15480,"02, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15481,"02, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15482,"02, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15483,"02, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.44
15484,"02, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15489,"02, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63374.48
15491,"02, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
15493,"02, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15495,"02, 26/12/25",GG_L6_WB_AHU,WB-AHU,
15502,"02, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36948.12
15503,"02, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29662.18
15505,"02, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372203.08
15508,"02, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20565.35
15512,"02, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45358.12
15513,"02, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40586.86
15515,"02, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,137156.23
15516,"02, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320795.44
15517,"02, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
15518,"02, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63484.27
15521,"02, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15533,"03, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15534,"03, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15536,"03, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15537,"03, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15538,"03, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15539,"03, 26/12/25",GG_L3_WB_AHU,WB-AHU,
15540,"03, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15544,"03, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15546,"03, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63378
15548,"03, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,172811.42
15551,"03, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15558,"03, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,
15559,"03, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29663.1
15561,"03, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,
15564,"03, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20566.28
15568,"03, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
15569,"03, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
15571,"03, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15573,"03, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15574,"03, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141845.84
15575,"03, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
15578,"03, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15589,"04, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15590,"04, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15592,"04, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15593,"04, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15594,"04, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15595,"04, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.54
15596,"04, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15602,"04, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63380.25
15605,"04, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15607,"04, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15614,"04, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36950.78
15615,"04, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29664.05
15617,"04, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372226.61
15620,"04, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20567.17
15624,"04, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45363.46
15625,"04, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40590.61
15627,"04, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15628,"04, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320876.69
15629,"04, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141863.3
15630,"04, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63486.23
15633,"04, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90875.76
15645,"05, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15646,"05, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15648,"05, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15649,"05, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15650,"05, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15651,"05, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.58
15652,"05, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15657,"05, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15659,"05, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63383.07
15661,"05, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
15664,"05, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15671,"05, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36951.75
15672,"05, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29664.96
15674,"05, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372227.75
15677,"05, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20568.08
15681,"05, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45368.5
15682,"05, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40594.41
15684,"05, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15686,"05, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15687,"05, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141869.39
15688,"05, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63486.84
15691,"05, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15703,"06, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15704,"06, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15706,"06, 26/12/25",GG_L5_WB_AHU,WB-AHU,
15707,"06, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15708,"06, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15709,"06, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.62
15710,"06, 26/12/25",GG_L4_WB_AHU,WB-AHU,
15715,"06, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
15718,"06, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15720,"06, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15727,"06, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36953.5
15728,"06, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29665.91
15730,"06, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372229.19
15733,"06, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20569
15738,"06, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
15739,"06, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40596.26
15741,"06, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,137188.69
15742,"06, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15743,"06, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
15744,"06, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63487.86
15747,"06, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15759,"07, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15760,"07, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15762,"07, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15763,"07, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15764,"07, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15765,"07, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.69
15766,"07, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15770,"07, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15772,"07, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63389.21
15774,"07, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
15777,"07, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15784,"07, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36954.31
15785,"07, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29666.85
15787,"07, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372232.12
15790,"07, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20569.92
15794,"07, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45375.2
15795,"07, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40600.48
15797,"07, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15798,"07, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320943.91
15799,"07, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141893.86
15800,"07, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63488.71
15803,"07, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90897.42
15814,"08, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
15815,"08, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15817,"08, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15818,"08, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15819,"08, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15820,"08, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.71
15821,"08, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15827,"08, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63391.45
15831,"08, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15838,"08, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36955.26
15839,"08, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29667.78
15841,"08, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372238.16
15844,"08, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20570.8
15848,"08, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45378.55
15849,"08, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40601.56
15851,"08, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15853,"08, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320981.97
15854,"08, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141896.88
15855,"08, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63489.26
15858,"08, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15870,"09, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15871,"09, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15873,"09, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15874,"09, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15875,"09, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15876,"09, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.8
15877,"09, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15881,"09, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15883,"09, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63394.53
15885,"09, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,172906.58
15887,"09, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15889,"09, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15896,"09, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36956.68
15897,"09, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29668.88
15899,"09, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372287.73
15902,"09, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20571.77
15906,"09, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45382.82
15907,"09, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40604.18
15909,"09, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15911,"09, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15912,"09, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141915.02
15913,"09, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
15916,"09, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90908
15927,"10, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15928,"10, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15930,"10, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15931,"10, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15932,"10, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15933,"10, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.84
15934,"10, 26/12/25",GG_L4_WB_AHU,WB-AHU,
15939,"10, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63397.68
15943,"10, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15950,"10, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36958.46
15951,"10, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29669.84
15953,"10, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,
15956,"10, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20572.67
15960,"10, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45385.56
15961,"10, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40607.74
15963,"10, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
15964,"10, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15965,"10, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
15966,"10, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
15969,"10, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15981,"11, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15982,"11, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15984,"11, 26/12/25",GG_L5_WB_AHU,WB-AHU,
15985,"11, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15986,"11, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15987,"11, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.87
15988,"11, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15992,"11, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15994,"11, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63400.75
15996,"11, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
15999,"11, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
16006,"11, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36959.48
16007,"11, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29670.73
16009,"11, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372359.81
16012,"11, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20573.57
16016,"11, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45390.27
16017,"11, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40610.64
16019,"11, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,
16021,"11, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,321083.25
16022,"11, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141938.68
16023,"11, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
16026,"11, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90921.23
16038,"12, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
16039,"12, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
16041,"12, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
16042,"12, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
16043,"12, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
16044,"12, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.9
16045,"12, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
16050,"12, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,231542.66
16052,"12, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63403.36
16054,"12, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,172943.14
16056,"12, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
16058,"12, 26/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
16065,"12, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36960.65
16066,"12, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29671.67
16068,"12, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372393.83
16071,"12, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20574.51
16076,"12, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45393.48
16077,"12, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
16079,"12, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,137283.84
16081,"12, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
16082,"12, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
16083,"12, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63494.26
16086,"12, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90925.76
16098,"13, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
16099,"13, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
16101,"13, 26/12/25",GG_L5_WB_AHU,WB-AHU,
16102,"13, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
16103,"13, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
16104,"13, 26/12/25",GG_L3_WB_AHU,WB-AHU,23024.98
16105,"13, 26/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
16109,"13, 26/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
16111,"13, 26/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63405.44
16113,"13, 26/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
16115,"13, 26/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
16117,"13, 26/12/25",GG_L6_WB_AHU,WB-AHU,
16124,"13, 26/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,
16125,"13, 26/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29672.56
16127,"13, 26/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372432.95
16130,"13, 26/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20575.47
16134,"13, 26/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45398.4
16135,"13, 26/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40617.2
16137,"13, 26/12/25",GG_L2_R Panel-SDP PP,R Panel,137294.41
16139,"13, 26/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
16140,"13, 26/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141961.89
16141,"13, 26/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
16144,"13, 26/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
16156,"14, 26/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
16157,"14, 26/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
16159,"14, 26/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
16160,"14, 26/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
16161,"14, 26/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
16162,"14, 26/12/25",GG_L3_WB_AHU,WB-AHU,23025.03
